Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 1. Диссонационность Формо-Инфо-Творцов - основа образования Мироздания,2.5.1.1,Взаимосвязанность Уровней Самосознания. Формы сллоогрентности Энерго-Плазмы. Главная Цель Формо- и Инфо-Творцов. Причины диссонационности. Диссонационное расстояние. Дйюррууллсные режимы проявления Энерго-Информации,2.0001
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.3,"Образование ЭИК в резомиралах из ПВК. ЭИК вложен в ЭИК следующего диапазона. Каждый Коллективный Космический Разум формирует свои ПВК, отличающиеся Доминантами и фоновыми Чистыми Качествами. Пример с ПВК муравьев.",2.0491
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.4,"Сколько существует Прото-Форм - столько образовано ЭИК. Общей Фокусной Динамики ЭИК не существует, она нивелируется с помощью эгллеролифтивного и ирркогликтивного Импульсов. Так в резомиральной структуре Мироздания ничего не меняется, но есть множество субъективных эффектов, что создаёт иллюзорность Существования.",2.0496
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.5,От Конверсумов до Комплекс-Планов. В высшем Разуме Мироздания образуются Космические Универсумы. Мы бессознательно выбираем из множества СФУУРММ-Форм свойства нас самих и окружающей действительности - субъективной реальности. Разные группы ПВК принадлежат разным Временным Потокам из-за дисонационных расстояний.,2.0499
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.1,Как образуется наша среда обитания? Фокусная Динамика - результат активизации взаимосвязей в Резомиралах. В этом процессе участвуют безсконечное количество человеческих личностей и других Прото-Форм. Окружающая действительность образуется за счёт резонационного совмещения взаимосвязей. Пример с бумагой,2.0503
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.2,"ФПВ образуют Резомиралы, а резонационные взаимосвязи реконверстных Конфигураций - ОДС и ФЛК. В ОДС нет Времени. Мы объединяем РА и ДП состояния, образуя более гармоничные СФУУРММ-Формы. СФУУРММ-Формы и УУ-ВВУ-конгломераты - это одно и то же. Мы манипулируем не фрагментами, а их проекциями. ",2.0513
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.3,"Процесс ВЭН-распаковок, осуществляется одновременно и проецирует на экран Биомаятника картину взаимосвязей. Как взаимосвязи образуют ПВК и субъективные реальности.",2.0523
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.4,"По Форме проявления мы - жидкокристаллические структуры с вкраплением других Форм Самосознаний. Нам необоходимо гармонизировать оношения с ними. Наша проблема заключается в консерватизме мышления. Понятие ""Жизнь"" у нас очень ограничено. Примеры трактовки термина ""Жизнь"" в современном Знании, мертвая материя. Основа Жизни - не только белковые молекулы.",2.0529
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.5,"Проявления рядом с нами животных, растений и минералов помогает нам повышать Потенциал Энерго-Информации. В ПВК все квантуют с-Реальности по своему: пример кошки и человека. Пример столба электропередач в разных типах субъективных Реальностей.",2.0534
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.6,Формирование разными Прото-Формами метрики пространства и длительного существования объектов. Но мы не можем повлиять на атомы - это могут наши Творцы-Кураторы. Мы в будущем схлопнемся с их Конфигурациями. Образование групп ПВК (ГИК) из индивидуальных ПВК или индивидуальный Миров. ,2.0537
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.1,"Отличие одного ПВК от Формо-системы Миров. Разнообразие названий для ПВК: индивидуальные, протоформные, Планетарные, Звёздные... Описание взаимодействия индивидуальных Миров нескольких людей. Общий ПВК.",2.0543
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.2,"Индивидуальный ПВК - как среда обитания. Мы смещаемся в нём по группам ПВК, формируя ротационный Цикл человечества. Группа человеческих ПВК - это среда обитания, оптимизированная под людей. Возможна ситуация, когда один человек сам формирует индивидуальный ПВК (в одиночестве на острове).",2.0554
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.3,"Индивидуальные ПВК смешиваются в группы ПВК и отражают протоформные Схемы Синтеза. Масштабность ПВК: планетарные, звездные. Принцип их формирования подобен объединению Формо-Творцов разных Резомиралов.",2.0558
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.4,Коварллертность Схем Синтеза Планетарных Сущностей солнечной системы  и образование Звёздного ПВК: количество планет меняется. Наблюдения субъективны из-за индивидуальной Схемы Синтеза. ,2.0563
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.5,Все ПВК связаны: от галактического до планетарного. Люди находятся на низшей цепочке взаимосвязей и не могут влиять на Космические Сущности. Всегда существует предопределенность представлений. ,2.0565
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.6,Время - Поле Сознания Мироздания. Временной Поток - пример взаимосвязи Сущностей Пространства и Времени. Каждой группе ПВК свойственен свой тип субстанции Времени. Феномен спонтанного исчезновения людей. Наличие в Пространстве-Времени бирвуляртных склоонгмов и аттракторных склааргмов.,2.0570
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 3. Разнообразие типов Пространственно-Временных Континуумов,2.6.3.7,"Разная оценка влияния Форм друг на друга: эгллеролифтивное влияние биологических Форм на Планетарную Сущность, и обратное ирркогликтивное воздействие. Мы окружены Формо-системами микро и макрокосма. УПДИ - переносчик квинтессенции Времени, источник диссонационной стимуляции Фокусной Динамики любой Формо-системы.",2.0582
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 4. Особенности ноовременных аналогов Континуумов, Конверсумов и Универсумов",2.6.4.1,"Определение ПВК как резонационных фокусных сочетаний во Вселенской Формо-системе Миров. ПВК - очень субъективное понятие для того, чтобы разобраться с нашими перефоксировками. Ноовременные ПВК, Конверсумы, Универсумы. Вам пока невозможно разобраться в ноовременности.",2.0586
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 4. Особенности ноовременных аналогов Континуумов, Конверсумов и Универсумов",2.6.4.2,Большая синтезированность СФУУРММ-Форм приводит к меньшей зависимости Фокусной Динамики от пространственно-временных параметров. Понятие НВК для Третичной Энерго-Плазмы - состояние взаимосвязей между Резомиралами и информационным Пространством Самосознания. Формирование Фокусной Динамики в НВК через ПЭС и Биомаятник. ,2.0591
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 4. Особенности ноовременных аналогов Континуумов, Конверсумов и Универсумов",2.6.4.3,"Аналогично образуются ЭИ Конверсумы, которые структурируют не только один ККР, а все в данном диапазоне. Ноовременные Конверсумы. ЭИ Универсумы - это Универсальные Версии (СФУУРММ-Формы) Высшего Разума Мироздания. Группы ПВК образуют окружающую нас действительность. Необходимость структурирования НУУ-ВВУ другими Прото-Формами.",2.0599
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 5. Взаимодействие различных видов ПВК друг с другом,2.6.5.1,"С повышением мерности протоформный взаимообмен интенсифицируется. Одни протоформные Направления начинают интергироваться, их количество понижается. Примеры влияния космических объектов на Землю: защита солнца с помощью протуберанцев, гамма-всплесков; черные дыры, реликтовое излучение.",2.0604
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 5. Взаимодействие различных видов ПВК друг с другом,2.6.5.2,"ПВК - это не одно общее Пространство, хотя и границ между ними нет. Кривизна ПВК деформируется под влиянием внешних ПВК. Мы привязаны к соответствующим резопазонам ВУОЛДТМ-Сущности. Изменить ПВК можно с помощью более качественных Представлений и больших усилий.",2.0609
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 5. Взаимодействие различных видов ПВК друг с другом,2.6.5.3,"Рассмотрим тенденции уменьшения (углубления) масштабности Вселенских ПВК вплоть до ПВК элементарных частиц. Планковская длина - предел непрерывности Пространства и ПВК того уровня. Попробуйте углубиться в ноготь. Наш ПВК смоделирован Представлениями атомов и элементарных частиц. Для протона и электрона мы такие же микроскопические, как и они для нас. Элементарные частицы более первичны, чем мы.",2.0613
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 5. Взаимодействие различных видов ПВК друг с другом,2.6.5.4,"ГИК структурируют группы ПВК, образ матрёшки. Первичее были более Качественные Уровни Мироздания. Электроны не менее информированы о структуре Мироздания, чем Вселенские Сущности 3-4 мерности. ",2.0620
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 5. Взаимодействие различных видов ПВК друг с другом,2.6.5.5,"Эгллеролифтивная очерёдность формирования ПВК. Пример нашей Звёздной Сущности, Ноо-Сфера Земли. Магнитное поле Земли защищает нас от излучений. Многослойная индивидуальная магнитная защита Формо-систем. Электрическое и гравитационное поля Земли.",2.0624
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 6. Организация субъективных Реальностей в Формо-системы Миров,2.6.6.1,Определение Формо-систем Миров - это пространственно-временной квантовый срез Фокусной Динамики Вселенской группы ПВК. Важная характеристика Формо-систем Миров - частота её проявления. Как сформирована многомировая структура фокусных Конфигураций Мироздания. Уравнение для частоты проявления Формо-систем Миров.,2.0630
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 6. Организация субъективных Реальностей в Формо-системы Миров,2.6.6.2,"Определение с-Реальности. Если мы что-то не видим (тепло, электромагнитное излучение), то это все равно может входить в с-Реальность. Сон входит в с-Реальность, но не входит в ГИК. Вещие сны и розовые мечты.",2.0633
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 6. Организация субъективных Реальностей в Формо-системы Миров,2.6.6.3,"С-Реальность - это информационное Пространство Формо-систем (индивидуальные ОДС), а ГИК отражает состояние Резомиралов. Общий ПВК - это Пространство-Время, структурированное Кармо-Формами множества с-Реальностей. ГИК - это часть Пространства-Времени, наполненная теми СФУУРММ-Формами, которые наиболее коварлерртны Фокусной Динамике других Формо-Творцов.",2.0638
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 6. Организация субъективных Реальностей в Формо-системы Миров,2.6.6.4,"Пересечение индивидуальный ПВК: появление животных в человеческих ПВК. С каждым клексованием с-Реальность качественно меняется, но эти изменения из-за ограниченности восприятия, не обнаруживаются. Тенденция повышения качественности нашей Фокусной Динамики - изменение с-Реальностей происходит все быстрее.",2.0640
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 6. Организация субъективных Реальностей в Формо-системы Миров,2.6.6.5,"Существуют протоформные с-Реальности, структурирующие протоформные ПВК, которые отличаются из-за разных Схем Синтеза. С-Реальности Коллективных Сознаний - это Эгрегоры. С-Реальности находятся каждая в своём временном режиме, у них разное восприятие Временной Сущности. Мы, находясь в диффузгентности, плохо понимаем друг друга.",2.0646
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 7. Прошлое, настоящее и будущее в одном Миге Вечности",2.6.7.1,"Универсальная Структура взаимодействия Информации с Самосознанием ССС-Сущности, происходящая в единый Момент Вечности. Время нельзя рассматривать в горизонтальной и вертикальной линейности. Ни один сценарий не пропадает бесследно, а будущее не привносится извне - всё в ОДНОМ сллоогрентном Состоянии.",2.0650
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 7. Прошлое, настоящее и будущее в одном Миге Вечности",2.6.7.2,"Три условные временные категории проявления: Память-Мира-О-Былом, Текущее-Содержание-Мира, Будущее-Содержание-Мира. Они не имеют ничего общего с объективной Реальностью. Всё длится один Миг Вечности. ФДО ОДС структурирует ВЭН, а ФПВ Резомиралов - ПЭС. ",2.0655
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,"Глава 7. Прошлое, настоящее и будущее в одном Миге Вечности",2.6.7.3,"При этом реализуется Энергия за счёт аннигиляции тензорности. Субъективный сдвиг воспринимается как картинка Пространства и образует перефоксировку. За секунду осуществляется 250-400 сдвигов, в результате возникает иллюзия отсутствия разрывов. ССФУ-УНГСС-смещение на уровне Формо-систем и ДДИУЙЙИ-Сущности.",2.0658
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 1. Грани подобия человека и Вселенной,2.7.1.1,Вселенские Формо-системы Миров и их разница с Фокусной Динамикой наших Формо-систем. Истинный Смысл Принципа ССФУ-УНГСС-смещений. Мы меняемся каждое мгновение.,2.0660
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 1. Грани подобия человека и Вселенной,2.7.1.2,"Сравнение Динамики Вселенных с каплей в океане. Зеркальные двойники Вселенных. Благодара ССФУ-УНГСС каждое Творение имеет миллионы вариантов развития. Квантовый скачок. Как он происходит на Земле, инверсия магнитных полюсов.",2.0665
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 1. Грани подобия человека и Вселенной,2.7.1.3,"При инверсии полюсов мы перефокусируемся туда, где фотоны являются высокоэнергетическими и у нас тела несколько другие. Но чтобы туда попасть, Коллективному Сознанию человечества надо резко повысить качественность своих СФУУРММ-Форм. Нам пока нет смысла об этом говорить.",2.0671
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 1. Грани подобия человека и Вселенной,2.7.1.4,"Ииссиидиология пока что будет лженаукой. Интуитивный метод познания пока имеет много проблем. О Мироздании мы будем говорить только косвенно. Что автор понимает под Вселенными. Говоря о Бесконечности, не знаешь с чего начать. ",2.0675
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.1,"Надо проникнуть в суть понятия мерности - это продолжение Конфигурации вашего Самосознания в виде наружного окружения. Человеческая личность - это набор Фокусов, стабилизированных как Конфигурация. ПВК также является сочетанием Конфигураций. ",2.0683
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.2,"Что такое Фокус и откуда возникло всё их многообразие? Это производная по энергетическому параметру. Формо-Творцам соответтствуют Конфигурации Инфо-Творцов. Самосознание - это внутренняя принадлежность Энерго-Плазмы, а Форма проявления - это энергетическая характеристика Резомирала проявления.",2.0686
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.3, Иллюзия динамики смещения. Фокусу для совмещения с более кач. Конфигурацией надо осуществить множество смещений в инф. пространстве Самосознания. УФС – это сумма всех Фокусов Пристального Внимания. ,2.0689
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.4,"Наши тела, а также мысли и чувства состоят из элементарных частиц (обладают волновой природой). Также человек и животные находятся в условиях реализации Планетарной Сущности. То, что человек в будущем является чем-то большим, не значит, что он станет Планетой. ЛЛУУ-ВВУ-Миры 4-5 мерности. Ллууввумические и протоформные флаксовые ПВК.",2.0692
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.5,"Возможность создания окружающей действительности. Мы углубляемся на лептонно-бозонный Уровень Фокусной Динамики. Пока что нам надо все Понятия разделить, чтобы разобраться в механизме Мироздания. Любая Фокусная Динамика - это проекция УФС. ",2.0697
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.6,"Наше существование - это квантовые смещения, аннигиляция диссонансов. В данном типе мерности все проекции УФС - это ФПВ. Аналоги ФПВ в 1-2, 2-3, 4-5 и т.д. мерностях. Можно ли выйти на Уровень восприятия УФС? УФС-Динамика осуществляется в Единый Миг Вечности.",2.0700
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.7,Возможность наблюдения окружающей действительности. Состояние Самосознания зависит от уровня совместного проявления Формо-Творцов и Инфо-Творцов. Что такое Миг Вечности и Мироздание. Время - одна из функций Самосознания. Резомиралы как компьютерные файлы. ,2.0705
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 2. Человек (Вселенная) как Фокус Самосознания,2.7.2.8,Миг и Вечность - дуализмы. Наличие ФПВ приводит к субъективному растягиванию одного Мига.,2.0710
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 3. Базовые характеристики мерности Пространства-Времени,2.7.3.1,"Мерность Пространства-Времени. Резомиралы проявлены одновременно из-за Суперуниверсального Импульс-Потенциалов. Время образуется из-за диссонационного расстояния, зависящего от протоформности.",2.0713
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 3. Базовые характеристики мерности Пространства-Времени,2.7.3.2,Мерность мы рассматриваем только в синтетических состояниях Формо-систем. Всякое Пространство-Время оструктурено индивидуальной Конфигурацией мерности. Мерность - в каждом сочетании Конфигураций Формо-систем. Определение мерности. Образование диапазонов мерности.,2.0718
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 3. Базовые характеристики мерности Пространства-Времени,2.7.3.3,Мерность зависит от типа бирвуляртности. Сочетание между собой разных с-Реальностей и формирование групп ПВК. Фокусная Динамика в Пространственно-Временных Сущностях структурируется аттракторно очень высокими типами мерности.,2.0723
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 3. Базовые характеристики мерности Пространства-Времени,2.7.3.4,Наша текущая Фокусная Динамика в отличие от диапазона проявления наших реализационных Форм активна в диапазоне 0-4 мерн. В нашу Фокусную Динамику вкраплено множество протоформных Представлений. Через них мы перефоксируемся до 12 мерности 12-кач. Вселенской Сущности и дальше до 24 мерн. Ограничений Процесса Само-Познания не существует.,2.0730
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.1,Цикличность мерностных сочетаний для любой Формы Самосознания. Схема Синтеза АИЙ-ЙЯ. Смещение в другие мерностные последовательности приводит к смене типа бирвуляртности. ,2.0735
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.2,Пограничная разновидность Прото-Форм. УФС ллууввумической Схемы Синтеза и неосознанные диффузгентные перефоксировки в пограничных зонах с другими Прото-Формами.,2.0740
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.3,"Другие ритмосхемы Формо-Творцов синтетического типа Мироздания. Особенности пересечения ритмов: бирвуляртные склоонгмы. Одни и те же Формо-Творцы перефокусируются между разными Схемами Синтеза. Нет разноуровневых Формо-Творцов, вопрос только в количестве взаимосвязей.",2.0744
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.4,Склоонгмы объединяют типы бирвуляртностей. Точки фокусного перехода 0-мерность и 36-мерность. Желаемый диапазон проявления активизируется только после синтеза всех взаимосвязей внизу. Подчакрамные перефоксировки.,2.0750
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.5,ДДИУЙЙИ-Сущность - совокупность Формо-Творцов Косм. Разума АЙФААР. ДДИУЙЙИ можно сравнить с деревней. Выше 36 мерности мы не способны пока изучать. Под термином Вселенная автор будет подразумевать ДДИУЙЙИ. ,2.0755
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 4. Ритмосхемы синтетического развития разных типов бирвуляртностей,2.7.4.6,Мироздание также структурировано  множеством Вселенских Сущностей разномерных типов кроме 36-мерных. ДДИУЙЙИ структурирована менее мерностными Вселенскими Сущностями. Три Уровня Энерго-Плазмы. Что такое АИЙС-ССС-Поток. Другие Потоки - как зерновые культуры.,2.0758
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 5. Световой Поток как механизм образования Мироздания. Мужской и женский Импульс-Потенциалы,2.7.5.1,"Световой Поток - совокупность Фокусов для перепроецирования Формо-Творцов. Фотоны - почти самая грубая часть Светового Потока Третичной Энерго-Плазмы. ТРООГОЛЛТ-ССС-Состояние Светового Потока. Состояния ИЙИСС-ССС и АИЙС-ССС неотделимы. Мироздание - совокупность ККР, структурирующих разные части АИЙС-ССС-Сущности.",2.0764
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 5. Световой Поток как механизм образования Мироздания. Мужской и женский Импульс-Потенциалы,2.7.5.2,"Универсальный «Световой Поток» МААИИЙГ-ССС-МАА, его отличие от ИЙИСС-ССС. АЙФААР - тип общей Фокусной Динамики ССЛИИИЙ-ССС-Сущности. Её 12 СЕКТОРОВ, 12 Подсекторов. Запоминать Коды нет смысла.",2.0766
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 5. Световой Поток как механизм образования Мироздания. Мужской и женский Импульс-Потенциалы,2.7.5.3,"Как Энерго-Плазма отображается в Фокусной Динамике Самосознаний - Волна Света в УФС. Механизм её проявления инициирован всевозможными Принципами. Ещё раз об образовании Мироздания из Энерго-Плазмы. Импульс-Потенциалы - это некая универсальная Программа, совершившаяся в один Миг.",2.0771
Основы,Том 2,Раздел VII,Вселенские ритмы Высшего Космического Разума АЙФААР,Глава 5. Световой Поток как механизм образования Мироздания. Мужской и женский Импульс-Потенциалы,2.7.5.4,"Изначально ирркогликтивный и эгллеролифтивный Потенциалы уравновешены, но затем трансгрессируется диссонационный момент.  Мужской и женский Импульс-Потенциалы сравниваются с Космической ДНК. ",2.0777
